name,threads,delay,time_ns,net_runtime_s,stdev_ns,p_ns,total_runtime_min
"Baskets Queue using DWCAS",12,750,4741.070417,47.410704,53.191691,0.011219,1.618569
"Baskets Queue using DWCAS",12,750,4758.622786,47.586228,52.112809,0.010951,1.620844
"Baskets Queue using DWCAS",12,750,4760.946520,47.609465,54.560539,0.011460,1.620969
"Baskets Queue using DWCAS",12,1000,5619.519606,56.195196,80.532713,0.014331,2.044464
"Baskets Queue using DWCAS",12,1000,5611.042070,56.110421,65.825310,0.011731,2.042143
"Baskets Queue using DWCAS",12,1000,5629.370234,56.293702,66.091284,0.011740,2.044710
"MS Two-Lock TTAS",1,0,115.118843,1.151188,0.138243,0.001201,0.212957
"MS Two-Lock TTAS",1,0,115.109486,1.151095,0.091692,0.000797,0.212944
"MS Two-Lock TTAS",1,0,115.152630,1.151526,0.085134,0.000739,0.213003
"MS Two-Lock TTAS",1,250,78.563725,0.785637,0.091541,0.001165,1.284037
"MS Two-Lock TTAS",1,250,78.612152,0.786122,0.073605,0.000936,1.284122
"MS Two-Lock TTAS",1,250,78.574316,0.785743,0.065174,0.000829,1.284304
"MS Two-Lock TTAS",1,500,63.662387,0.636624,0.160486,0.002521,2.386488
"MS Two-Lock TTAS",1,500,69.521188,0.695212,0.252651,0.003634,2.397143
"MS Two-Lock TTAS",1,500,63.338598,0.633386,0.135492,0.002139,2.386386
"MS Two-Lock TTAS",1,750,76.357271,0.763573,0.068277,0.000894,3.539421
"MS Two-Lock TTAS",1,750,76.278221,0.762782,0.062808,0.000823,3.539308
"MS Two-Lock TTAS",1,750,73.971796,0.739718,0.108508,0.001467,3.535114
"MS Two-Lock TTAS",1,1000,74.873464,0.748735,0.100457,0.001342,4.663139
"MS Two-Lock TTAS",1,1000,71.806625,0.718066,0.061842,0.000861,4.657883
"MS Two-Lock TTAS",1,1000,75.014697,0.750147,0.083444,0.001112,4.663174
"MS Two-Lock TTAS",2,0,472.148608,4.721486,10.127882,0.021451,0.434651
"MS Two-Lock TTAS",2,0,468.201956,4.682020,6.378189,0.013623,0.431129
"MS Two-Lock TTAS",2,0,466.369818,4.663698,7.168171,0.015370,0.429426
"MS Two-Lock TTAS",2,250,311.195776,3.111958,42.208300,0.135633,0.967565
"MS Two-Lock TTAS",2,250,299.045824,2.990458,24.106947,0.080613,0.956634
"MS Two-Lock TTAS",2,250,312.570038,3.125700,38.805017,0.124148,0.969118
"MS Two-Lock TTAS",2,500,272.184748,2.721847,26.213433,0.096308,1.603222
"MS Two-Lock TTAS",2,500,284.731131,2.847311,37.316086,0.131057,1.614564
"MS Two-Lock TTAS",2,500,282.576118,2.825761,29.643142,0.104903,1.612770
"MS Two-Lock TTAS",2,750,307.985408,3.079854,27.286753,0.088598,2.307169
"MS Two-Lock TTAS",2,750,303.271068,3.032711,25.628465,0.084507,2.303048
"MS Two-Lock TTAS",2,750,307.437612,3.074376,29.985700,0.097534,2.307083
"MS Two-Lock TTAS",2,1000,299.842399,2.998424,19.079898,0.063633,2.968346
"MS Two-Lock TTAS",2,1000,299.069412,2.990694,21.780561,0.072828,2.967692
"MS Two-Lock TTAS",2,1000,300.026145,3.000261,21.931503,0.073099,2.968299
"MS Two-Lock TTAS",3,0,761.700198,7.617002,16.435522,0.021577,0.469296
"MS Two-Lock TTAS",3,0,760.726856,7.607269,15.363556,0.020196,0.468922
"MS Two-Lock TTAS",3,0,758.633308,7.586333,15.564298,0.020516,0.467477
"MS Two-Lock TTAS",3,250,368.043535,3.680435,10.141805,0.027556,0.754744
"MS Two-Lock TTAS",3,250,366.912097,3.669121,10.784535,0.029393,0.754034
"MS Two-Lock TTAS",3,250,367.756787,3.677568,10.637035,0.028924,0.754315
"MS Two-Lock TTAS",3,500,277.347236,2.773472,16.729774,0.060321,1.217531
"MS Two-Lock TTAS",3,500,283.748669,2.837487,17.015717,0.059968,1.221061
"MS Two-Lock TTAS",3,500,283.221161,2.832212,17.245159,0.060889,1.221130
"MS Two-Lock TTAS",3,750,298.045507,2.980455,15.688822,0.052639,1.748194
"MS Two-Lock TTAS",3,750,300.086144,3.000861,15.585040,0.051935,1.749835
"MS Two-Lock TTAS",3,750,300.066647,3.000666,16.470607,0.054890,1.749612
"MS Two-Lock TTAS",3,1000,297.891412,2.978914,15.748655,0.052867,2.263734
"MS Two-Lock TTAS",3,1000,298.028521,2.980285,14.920850,0.050065,2.263568
"MS Two-Lock TTAS",3,1000,296.914806,2.969148,16.067112,0.054114,2.262930
"MS Two-Lock TTAS",4,0,1022.492956,10.224930,46.037070,0.045024,0.476172
"MS Two-Lock TTAS",4,0,1018.445527,10.184455,43.915967,0.043121,0.474645
"MS Two-Lock TTAS",4,0,1017.046710,10.170467,51.412510,0.050551,0.473441
"MS Two-Lock TTAS",4,250,473.809398,4.738094,37.037463,0.078170,0.674600
"MS Two-Lock TTAS",4,250,474.663831,4.746638,34.216358,0.072085,0.674801
"MS Two-Lock TTAS",4,250,476.887780,4.768878,37.203554,0.078013,0.675986
"MS Two-Lock TTAS",4,500,308.377065,3.083771,24.560931,0.079646,1.043784
"MS Two-Lock TTAS",4,500,310.019320,3.100193,22.555040,0.072754,1.044017
"MS Two-Lock TTAS",4,500,303.972234,3.039722,24.827799,0.081678,1.041529
"MS Two-Lock TTAS",4,750,305.979410,3.059794,21.053037,0.068805,1.486971
"MS Two-Lock TTAS",4,750,306.406262,3.064063,20.945398,0.068358,1.488361
"MS Two-Lock TTAS",4,750,304.441981,3.044420,19.636170,0.064499,1.487242
"MS Two-Lock TTAS",4,1000,309.206049,3.092060,30.156606,0.097529,1.931326
"MS Two-Lock TTAS",4,1000,307.540493,3.075405,25.830668,0.083991,1.930499
"MS Two-Lock TTAS",4,1000,304.659525,3.046595,24.415046,0.080139,1.930552
"MS Two-Lock TTAS",5,0,1381.732237,13.817322,119.093669,0.086192,0.549037
"MS Two-Lock TTAS",5,0,1413.708045,14.137080,101.425448,0.071744,0.556646
"MS Two-Lock TTAS",5,0,1381.950510,13.819505,120.043366,0.086865,0.549651
"MS Two-Lock TTAS",5,250,1019.831649,10.198316,299.002935,0.293189,0.917960
"MS Two-Lock TTAS",5,250,1028.093332,10.280933,296.206009,0.288112,0.920798
"MS Two-Lock TTAS",5,250,1042.428741,10.424287,302.340245,0.290034,0.930813
"MS Two-Lock TTAS",5,500,935.433644,9.354336,538.756856,0.575943,1.391267
"MS Two-Lock TTAS",5,500,944.704893,9.447049,531.058476,0.562142,1.393036
"MS Two-Lock TTAS",5,500,948.362363,9.483624,535.916032,0.565096,1.396164
"MS Two-Lock TTAS",5,750,1115.640740,11.156407,778.502086,0.697807,1.964156
"MS Two-Lock TTAS",5,750,1119.617121,11.196171,782.938172,0.699291,1.964365
"MS Two-Lock TTAS",5,750,1287.822216,12.878222,754.328817,0.585740,2.003010
"MS Two-Lock TTAS",5,1000,1300.452849,13.004528,1016.973975,0.782015,2.534570
"MS Two-Lock TTAS",5,1000,1296.280673,12.962807,1019.693704,0.786630,2.531323
"MS Two-Lock TTAS",5,1000,1299.411786,12.994118,1023.555798,0.787707,2.531730
"MS Two-Lock TTAS",6,0,2242.040411,22.420404,402.160720,0.179373,0.774964
"MS Two-Lock TTAS",6,0,2208.380357,22.083804,424.675603,0.192302,0.768844
"MS Two-Lock TTAS",6,0,2265.632139,22.656321,415.827084,0.183537,0.785425
"MS Two-Lock TTAS",6,250,1747.080356,17.470804,511.671640,0.292872,1.024475
"MS Two-Lock TTAS",6,250,1750.574445,17.505744,501.389579,0.286414,1.028629
"MS Two-Lock TTAS",6,250,1779.135375,17.791354,530.446086,0.298148,1.038920
"MS Two-Lock TTAS",6,500,1700.076186,17.000762,713.986023,0.419973,1.418762
"MS Two-Lock TTAS",6,500,1703.312104,17.033121,720.220253,0.422835,1.423868
"MS Two-Lock TTAS",6,500,1730.483108,17.304831,730.099897,0.421905,1.432788
"MS Two-Lock TTAS",6,750,2017.320071,20.173201,964.031139,0.477877,1.935782
"MS Two-Lock TTAS",6,750,1961.874203,19.618742,960.016086,0.489336,1.921128
"MS Two-Lock TTAS",6,750,1998.302842,19.983028,990.465263,0.495653,1.939867
"MS Two-Lock TTAS",6,1000,2340.483154,23.404832,1193.859509,0.510091,2.445679
"MS Two-Lock TTAS",6,1000,2284.998785,22.849988,1190.674636,0.521083,2.434692
"MS Two-Lock TTAS",6,1000,2307.721431,23.077214,1198.316755,0.519264,2.443236
"MS Two-Lock TTAS",7,0,3062.875218,30.628752,547.792025,0.178849,0.862961
"MS Two-Lock TTAS",7,0,3037.035072,30.370351,554.282472,0.182508,0.857596
"MS Two-Lock TTAS",7,0,3020.979444,30.209794,575.240666,0.190415,0.852824
"MS Two-Lock TTAS",7,250,2411.520630,24.115206,471.108756,0.195358,1.040298
"MS Two-Lock TTAS",7,250,2413.007851,24.130079,476.972400,0.197667,1.043744
"MS Two-Lock TTAS",7,250,2473.546197,24.735462,470.408487,0.190176,1.058722
"MS Two-Lock TTAS",7,500,2345.285939,23.452859,566.935335,0.241734,1.372746
"MS Two-Lock TTAS",7,500,2288.690499,22.886905,565.470252,0.247072,1.360335
"MS Two-Lock TTAS",7,500,2283.075208,22.830752,559.914504,0.245246,1.362988
"MS Two-Lock TTAS",7,750,2635.186975,26.351870,733.408952,0.278314,1.818498
"MS Two-Lock TTAS",7,750,2678.020971,26.780210,749.024503,0.279693,1.826827
"MS Two-Lock TTAS",7,750,2617.469455,26.174695,743.703140,0.284131,1.812708
"MS Two-Lock TTAS",7,1000,3061.306368,30.613064,915.222678,0.298965,2.290792
"MS Two-Lock TTAS",7,1000,3078.461355,30.784614,912.837543,0.296524,2.293575
"MS Two-Lock TTAS",7,1000,3060.353635,30.603536,917.305219,0.299738,2.290291
"MS Two-Lock TTAS",8,0,3877.584212,38.775842,218.226466,0.056279,0.911244
"MS Two-Lock TTAS",8,0,3921.167301,39.211673,280.493374,0.071533,0.915637
"MS Two-Lock TTAS",8,0,3915.125348,39.151253,192.764530,0.049236,0.917197
"MS Two-Lock TTAS",8,250,3326.127304,33.261273,180.802159,0.054358,1.112432
"MS Two-Lock TTAS",8,250,3348.800271,33.488003,194.391115,0.058048,1.115859
"MS Two-Lock TTAS",8,250,3331.369236,33.313692,154.759449,0.046455,1.108739
"MS Two-Lock TTAS",8,500,2977.593508,29.775935,139.784343,0.046945,1.362457
"MS Two-Lock TTAS",8,500,3006.855470,30.068555,147.274245,0.048979,1.370332
"MS Two-Lock TTAS",8,500,3046.500593,30.465006,133.812781,0.043923,1.379816
"MS Two-Lock TTAS",8,750,3328.418004,33.284180,138.796650,0.041700,1.771934
"MS Two-Lock TTAS",8,750,3314.250772,33.142508,150.354934,0.045366,1.771881
"MS Two-Lock TTAS",8,750,3289.329528,32.893295,127.891353,0.038881,1.766323
"MS Two-Lock TTAS",8,1000,3810.072676,38.100727,104.215433,0.027353,2.211833
"MS Two-Lock TTAS",8,1000,3816.480968,38.164810,113.174627,0.029654,2.205242
"MS Two-Lock TTAS",8,1000,5019.042237,50.190422,416.625257,0.083009,2.498981
"MS Two-Lock TTAS",9,0,4883.200671,48.832007,302.467910,0.061941,1.031864
"MS Two-Lock TTAS",9,0,4857.837026,48.578370,284.488853,0.058563,1.035874
"MS Two-Lock TTAS",9,0,4873.764953,48.737650,279.005087,0.057246,1.029878
"MS Two-Lock TTAS",9,250,4008.974149,40.089741,373.177767,0.093086,1.243417
"MS Two-Lock TTAS",9,250,4051.291703,40.512917,428.657758,0.105808,1.252101
"MS Two-Lock TTAS",9,250,4079.784104,40.797841,370.143198,0.090726,1.248527
"MS Two-Lock TTAS",9,500,3707.292425,37.072924,568.371428,0.153312,1.555622
"MS Two-Lock TTAS",9,500,3650.086840,36.500868,550.110585,0.150712,1.550495
"MS Two-Lock TTAS",9,500,3691.640386,36.916404,569.733524,0.154331,1.556089
"MS Two-Lock TTAS",9,750,4109.211114,41.092111,795.577022,0.193608,2.023032
"MS Two-Lock TTAS",9,750,4022.366700,40.223667,784.714240,0.195088,2.002324
"MS Two-Lock TTAS",9,750,4026.633808,40.266338,801.119795,0.198955,2.005928
"MS Two-Lock TTAS",9,1000,4689.902016,46.899020,1039.282119,0.221600,2.527300
"MS Two-Lock TTAS",9,1000,4654.310936,46.543109,1020.857199,0.219336,2.509490
"MS Two-Lock TTAS",9,1000,4734.707412,47.347074,990.222087,0.209141,2.522782
"MS Two-Lock TTAS",10,0,6298.243958,62.982440,609.060601,0.096703,1.246175
"MS Two-Lock TTAS",10,0,6154.432215,61.544322,632.864464,0.102831,1.227358
"MS Two-Lock TTAS",10,0,6238.791864,62.387919,573.121361,0.091864,1.233844
"MS Two-Lock TTAS",10,250,5209.453361,52.094534,703.537395,0.135050,1.382526
"MS Two-Lock TTAS",10,250,5240.279434,52.402794,671.610622,0.128163,1.377236
"MS Two-Lock TTAS",10,250,5246.101133,52.461011,668.828368,0.127491,1.381068
"MS Two-Lock TTAS",10,500,4811.196746,48.111967,806.368665,0.167603,1.630951
"MS Two-Lock TTAS",10,500,4563.453443,45.634534,773.920457,0.169591,1.575903
"MS Two-Lock TTAS",10,500,4806.248947,48.062489,883.809078,0.183887,1.646451
"MS Two-Lock TTAS",10,750,5417.824791,54.178248,1160.044028,0.214116,2.095055
"MS Two-Lock TTAS",10,750,5237.254659,52.372547,1138.633330,0.217410,2.063832
"MS Two-Lock TTAS",10,750,5248.657864,52.486579,1134.015583,0.216058,2.060374
"MS Two-Lock TTAS",10,1000,6046.626665,60.466267,1366.108533,0.225929,2.547329
"MS Two-Lock TTAS",10,1000,6168.012652,61.680127,1428.948259,0.231671,2.579203
"MS Two-Lock TTAS",10,1000,6049.722327,60.497223,1385.937245,0.229091,2.547687
"MS Two-Lock TTAS",11,0,7149.132474,71.491325,788.856878,0.110343,1.267615
"MS Two-Lock TTAS",11,0,7011.791516,70.117915,874.113224,0.124663,1.250105
"MS Two-Lock TTAS",11,0,6951.255440,69.512554,761.165906,0.109500,1.237233
"MS Two-Lock TTAS",11,250,6114.924690,61.149247,726.964180,0.118884,1.399161
"MS Two-Lock TTAS",11,250,6296.052446,62.960524,747.746389,0.118764,1.431031
"MS Two-Lock TTAS",11,250,6356.669922,63.566699,705.985923,0.111062,1.431964
"MS Two-Lock TTAS",11,500,5677.756640,56.777566,805.489399,0.141868,1.623799
"MS Two-Lock TTAS",11,500,5683.705535,56.837055,770.475344,0.135559,1.621571
"MS Two-Lock TTAS",11,500,5650.940912,56.509409,780.584685,0.138134,1.614104
"MS Two-Lock TTAS",11,750,6324.324576,63.243246,974.246508,0.154048,2.045138
"MS Two-Lock TTAS",11,750,6160.977751,61.609778,936.684525,0.152035,2.016430
"MS Two-Lock TTAS",11,750,6286.327178,62.863272,958.711545,0.152507,2.034820
"MS Two-Lock TTAS",11,1000,7237.615960,72.376160,1150.591784,0.158974,2.496179
"MS Two-Lock TTAS",11,1000,7249.533714,72.495337,1165.693852,0.160796,2.504440
"MS Two-Lock TTAS",11,1000,7141.655346,71.416553,1139.344960,0.159535,2.485154
"MS Two-Lock TTAS",12,0,8849.562439,88.495624,549.950711,0.062144,1.396233
"MS Two-Lock TTAS",12,0,9003.007638,90.030076,488.301930,0.054238,1.409720
"MS Two-Lock TTAS",12,0,9002.497981,90.024980,524.711508,0.058285,1.404927
"MS Two-Lock TTAS",12,250,7685.598050,76.855980,557.644460,0.072557,1.503397
"MS Two-Lock TTAS",12,250,7870.600077,78.706001,474.801840,0.060326,1.523441
"MS Two-Lock TTAS",12,250,7783.950884,77.839509,442.170427,0.056805,1.512912
"MS Two-Lock TTAS",12,500,6776.875575,67.768756,250.404250,0.036950,1.639894
"MS Two-Lock TTAS",12,500,6627.762128,66.277621,269.113176,0.040604,1.622636
"MS Two-Lock TTAS",12,500,6596.312330,65.963123,323.507361,0.049044,1.624268
"MS Two-Lock TTAS",12,750,7256.311680,72.563117,272.470994,0.037550,2.012868
"MS Two-Lock TTAS",12,750,7368.661471,73.686615,340.537893,0.046214,2.027260
"MS Two-Lock TTAS",12,750,7319.059383,73.190594,285.311041,0.038982,2.019889
"MS Two-Lock TTAS",12,1000,8418.555694,84.185557,272.251875,0.032339,2.486027
"MS Two-Lock TTAS",12,1000,8378.623065,83.786231,324.497186,0.038729,2.475296
"MS Two-Lock TTAS",12,1000,8330.778021,83.307780,298.145374,0.035788,2.466098
